Hour,Baseline (kWh),New HP
1046,2.2404290000000002,1.834196
1047,2.035057,1.656501
1048,1.928614,1.622586
1049,2.164306,1.760709
1050,3.010268,2.508506
1051,2.95846,2.566801
1052,4.277563,3.878571
1053,2.73589,2.3005260000000005
1054,2.507203,2.223628
1055,2.5673150000000002,2.126414
1056,2.837206,2.304582
1057,2.679803,2.008285
1058,2.291024,1.872028
1059,2.802099,2.076476
1060,2.396271,1.992864
1061,3.082584,2.52187
1062,2.9199,2.23954
1063,3.0716069999999998,2.694766
1064,3.17769,2.607597
1065,4.051311,3.332214
1066,2.436873,1.9414420000000001
1067,2.462613,1.914528
1068,2.440928,2.062932
1069,1.8377070000000002,1.519779
1070,1.6885899999999998,1.398744
1071,1.902715,1.685695
1072,1.800553,1.643379
1073,3.5851,3.427972
1074,3.0356739999999998,2.81808
1075,2.242288,2.043313
1076,2.2419059999999997,2.034676
1077,3.765015,3.550519
1078,2.3345770000000003,2.075498
1079,1.887273,1.565133
1080,1.776482,1.424337
1081,1.736853,1.349184
1082,1.849911,1.423896
1083,1.992219,1.537284
1084,2.061947,1.6064770000000002
1085,2.051321,1.679737
1086,2.260463,1.74646
1087,3.095154,2.552749
1088,7.72774,7.134062
1089,3.017102,2.50035
1090,2.788131,2.287104
1091,2.5028479999999997,1.995586
1092,2.757159,2.380758
1093,2.262099,1.9342219999999999
1094,1.598019,1.363213
1095,1.849914,1.665139
1096,1.386591,1.233364
1097,1.3761020000000002,1.262281
1098,2.122115,1.9195280000000001
1099,2.0707820000000003,1.922929
1100,1.650982,1.487136
1101,2.60888,2.425515
1102,1.6625619999999999,1.464205
1103,1.507878,1.2493219999999998
1104,1.710206,1.442345
1105,1.267426,0.9780420000000001
1106,1.266698,0.949181
1107,1.236432,0.941723
1108,1.727411,1.373397
1109,1.746056,1.391872
1110,1.420108,1.060854
1111,2.23004,1.752185
1112,1.753554,1.45848
1113,1.920807,1.508672
1114,4.707669,4.390519
1115,4.058934,3.825596
1116,2.072437,1.893945
1117,2.267751,2.14891
1118,1.284996,1.1965830000000002
1119,1.556507,1.501905
1120,1.109028,1.081001
1121,1.584019,1.548208
1122,1.590393,1.54408
1123,1.567867,1.526804
1124,1.364283,1.3200239999999999
1125,1.415277,1.3443230000000002
1126,1.380578,1.297129
1127,1.591412,1.470539
1128,1.044147,0.886311
1129,1.004365,0.807779
1130,1.396027,1.177955
1131,1.005619,0.773177
1132,0.956628,0.758319
1133,1.022191,0.78896
1134,1.157939,0.872688
1135,5.680343,5.501209
1136,1.8854790000000001,1.66866
1137,2.459989,2.247728
1138,2.54639,2.2978
1139,2.608689,2.373962
1140,1.663458,1.4075920000000002
1141,1.9454939999999998,1.7764380000000002
1142,1.511532,1.3154549999999998
1143,1.909775,1.703905
1144,1.865376,1.694214
1145,3.404074,3.2621539999999998
1146,5.071876,4.953607
1147,3.536491,3.414543
1148,4.613721,4.517514
1149,1.608943,1.46776
1150,2.5192610000000006,2.355214
1151,1.325032,1.1728409999999998
1152,1.560868,1.368488
1153,1.5112260000000002,1.265161
1154,1.009019,0.805845
1155,1.429213,1.185526
1156,1.036006,0.786557
1157,1.056595,0.808057
1158,5.673446,5.499159
1159,1.427733,1.201031
1160,1.408094,1.201141
1161,3.479626,3.31461
1162,2.217239,2.031753
1163,2.541124,2.3348069999999996
1164,1.895482,1.702779
1165,1.9006969999999999,1.750463
1166,1.721815,1.613539
1167,1.8012929999999998,1.6573
1168,1.677656,1.570398
1169,2.24967,2.1642930000000002
1170,1.9661110000000002,1.8311590000000002
1171,1.965267,1.8591710000000001
1172,1.497771,1.397248
1173,1.900646,1.792117
1174,1.452269,1.332535
1175,1.255546,1.103068
1176,1.440503,1.2957550000000002
1177,0.994035,0.802134
1178,1.439556,1.192751
1179,1.327682,1.150312
1180,0.945816,0.734155
1181,0.9982300000000001,0.772736
1182,1.07802,0.848671
1183,3.1853000000000002,2.95065
1184,1.803728,1.596349
1185,1.42817,1.233416
1186,1.488945,1.294474
1187,2.673739,2.400344
1188,1.904327,1.727585
1189,1.33541,1.232402
1190,1.634826,1.551954
1191,1.070595,1.033456
1192,1.060713,1.0213619999999999
1193,1.06345,1.050368
1194,1.229163,1.205681
1195,1.300521,1.276615
1196,2.824524,2.792211
1197,1.339761,1.277722
1198,1.327692,1.2465229999999998
1199,1.5678,1.447527
1200,0.999505,0.852145
1201,0.993892,0.793099
1202,1.042413,0.805856
1203,1.028778,0.817851
1204,1.11543,0.838897
1205,1.15626,0.871213
1206,1.300496,0.956455
1207,2.715013,2.383389
1208,1.835944,1.558962
1209,1.574228,1.333928
1210,1.906143,1.721324
1211,1.8089659999999999,1.675267
1212,5.041115,5.010914
1213,1.1442739999999998,1.089007
1214,2.39043,2.354844
1215,1.033371,1.022502
1216,0.898105,0.896785
1217,1.9382460000000001,1.938245
1218,1.157247,1.154622
1219,1.240396,1.232901
1220,2.1784380000000003,2.150082
1221,1.4048859999999999,1.317226
1222,1.50315,1.365366
1223,1.741632,1.564902
1224,1.192202,0.9868129999999999
1225,1.174512,0.9367369999999999
1226,1.253519,0.98317
1227,1.283211,1.006384
1228,1.406209,1.07226
1229,1.460212,1.129579
1230,1.620769,1.280403
1231,2.8897779999999997,2.4620520000000004
1232,2.328053,2.1240810000000003
1233,3.069465,2.7152350000000003
1234,4.031617,3.886879
1235,1.605802,1.482386
1236,1.208666,1.15157
1237,1.0636780000000001,1.045855
1238,0.9086230000000001,0.908061
1239,0.886267,0.886827
1240,0.896513,0.896513
1241,1.387068,1.387064
1242,1.151121,1.151121
1243,1.221208,1.221208
1244,1.235006,1.230142
1245,1.5183140000000002,1.523212
1246,1.0846969999999998,1.0846969999999998
1247,1.327066,1.293731
1248,1.1642670000000002,1.0924559999999999
1249,0.682587,0.617338
1250,1.11767,1.020554
1251,0.771653,0.61629
1252,1.216558,1.056486
1253,0.864767,0.690759
1254,0.979356,0.798136
1255,1.418113,1.125228
1256,1.399195,1.24258
1257,3.787607,3.589533
1258,4.100874,3.949647
1259,1.50956,1.308459
1260,1.253521,1.1826400000000001
1261,1.505253,1.475826
1262,0.9915660000000001,0.9797939999999999
1263,0.944132,0.935016
1264,1.915084,1.857928
1265,1.194728,1.1208399999999998
1266,1.484743,1.364182
1267,2.3742010000000002,2.306222
1268,2.369745,2.303966
1269,1.424025,1.338294
1270,1.769911,1.6919469999999999
1271,1.634761,1.485583
1272,1.279057,0.99989
1273,1.28932,0.9940549999999999
1274,1.196708,0.936724
1275,1.292891,0.992429
1276,1.315783,1.028637
1277,1.439253,1.126271
1278,1.5374269999999999,1.240087
1279,2.462004,2.0346379999999997
1280,1.886328,1.685642
1281,2.043016,1.6783979999999998
1282,3.4925680000000003,3.209471
1283,2.19382,1.877146
1284,1.793104,1.5752840000000001
1285,2.0232650000000003,1.804781
1286,1.4706389999999998,1.2912940000000002
1287,1.338707,1.201962
1288,1.264017,1.178132
1289,1.498759,1.408058
1290,1.710624,1.590506
1291,1.948407,1.836708
1292,2.030124,1.914222
1293,1.715142,1.5541859999999998
1294,1.704833,1.526286
1295,2.467163,2.246721
1296,1.439533,1.193499
1297,3.696493,3.4676590000000003
1298,1.459806,1.166253
1299,1.516777,1.228587
1300,1.8954469999999999,1.633414
1301,1.894635,1.448953
1302,1.84189,1.544071
1303,3.566679,3.047246
1304,3.288386,2.836931
1305,2.066968,1.700626
1306,1.9107360000000002,1.607173
1307,1.9069939999999999,1.57882
1308,2.0440519999999998,1.831336
1309,1.4864359999999999,1.326583
1310,1.315127,1.1992349999999998
1311,1.173459,1.099316
1312,1.4701769999999998,1.436658
1313,1.491834,1.47444
1314,4.442205,4.438042
1315,1.3985369999999997,1.342935
1316,1.8570719999999998,1.772742
1317,1.580778,1.464595
1318,1.657448,1.507824
1319,1.9431679999999998,1.75452
1320,1.368507,1.157818
1321,1.38611,1.108989
1322,1.594021,1.287512
1323,1.405501,1.189108
1324,1.798185,1.3587550000000002
1325,1.838749,1.502434
1326,2.36264,2.072383
1327,2.650877,2.218338
1328,2.464363,2.01231
1329,1.912352,1.6232449999999998
1330,1.70129,1.463005
1331,1.57414,1.376876
1332,1.727189,1.6418119999999998
1333,1.845627,1.776258
1334,1.245951,1.2534480000000001
1335,0.888388,0.886612
1336,1.290358,1.290356
1337,0.985822,0.985822
1338,1.151121,1.151121
1339,4.168291,4.165457
1340,1.91951,1.920967
1341,1.644715,1.613165
1342,1.257757,1.195673
1343,1.198452,1.068859
1344,1.052522,0.89079
1345,1.4956479999999999,1.277464
1346,1.145165,0.903246
1347,1.120875,0.905277
1348,1.268123,0.951545
1349,1.347814,1.0416679999999998
1350,1.298222,1.0712439999999999
1351,2.179314,1.799103
1352,1.7975340000000002,1.427564
1353,1.5093599999999998,1.313093
1354,6.411045,6.392997
1355,2.098569,2.084829
1356,0.986765,0.992317
1357,3.507864,3.507133
1358,3.299523,3.299511
1359,0.886267,0.886267
1360,0.896513,0.896513
1361,1.4115630000000001,1.411562
1362,1.151121,1.151121
1363,1.680079,1.680078
1364,1.446524,1.441708
1365,1.297115,1.301906
1366,1.0846969999999998,1.0846969999999998
1367,0.812535,0.812535
1368,0.591127,0.579137
1369,0.601007,0.541307
1370,0.666664,0.56941
1371,0.741926,0.610207
1372,0.855452,0.687168
1373,1.266543,1.124715
1374,1.1209760000000002,0.875248
1375,1.959253,1.65579
1376,1.860779,1.716755
1377,1.484539,1.261099
1378,2.237295,2.142659
1379,1.276586,1.1762859999999997
1380,1.108589,1.0762
1381,0.978402,0.9710639999999999
1382,0.90992,0.906172
1383,1.280026,1.280022
1384,0.896513,0.896513
1385,1.431007,1.431007
1386,2.0328209999999998,2.032816
1387,1.221208,1.221208
1388,1.624806,1.624806
1389,2.7120990000000003,2.712098
1390,2.433401,2.4334000000000002
1391,2.3759360000000003,2.375931
1392,0.568265,0.565003
1393,0.940163,0.905595
1394,0.642953,0.550009
1395,0.695513,0.583945
1396,0.805304,0.643149
1397,0.941191,0.75237
1398,1.023396,0.834397
1399,1.358744,1.113464
1400,1.392818,1.21304
1401,1.829071,1.6413209999999998
1402,2.164457,2.107217
1403,1.037253,1.0398900000000002
1404,1.342847,1.3193
1405,0.948456,0.969562
1406,0.905328,0.905328
1407,1.817577,1.817577
1408,0.896513,0.896513
1409,1.3795540000000002,1.379553
1410,1.151121,1.151121
1411,1.221208,1.221208
1412,1.583651,1.583644
1413,1.165301,1.164675
1414,4.490197,4.489877000000001
1415,0.873846,0.874559
1416,0.56091,0.56091
1417,0.46901499999999996,0.439664
1418,0.530241,0.462006
1419,0.658893,0.545207
1420,0.7701869999999998,0.625484
1421,0.892303,0.718287
1422,1.045884,0.84593
1423,1.78074,1.5487230000000003
1424,1.490096,1.241345
1425,1.4455320000000003,1.270773
1426,2.000657,1.7548350000000001
1427,2.744803,2.4415
1428,1.928899,1.741234
1429,1.427672,1.262008
1430,1.729412,1.565373
1431,1.269117,1.121566
1432,1.225841,1.098906
1433,1.292724,1.160895
1434,1.57568,1.379657
1435,4.800902,4.729139
1436,1.7669480000000002,1.646843
1437,1.485847,1.357175
1438,1.431792,1.327031
1439,1.309846,1.126335
1440,1.100177,0.913462
1441,1.0096910000000001,0.834968
1442,1.025329,0.807426
1443,1.096974,0.815383
1444,1.022991,0.822082
1445,1.514969,1.253878
1446,1.653598,1.378696
1447,2.528455,2.214503
1448,2.441398,2.180037
1449,1.6347260000000001,1.331456
1450,1.430738,1.2670139999999999
1451,1.852017,1.674049
1452,1.2151010000000002,1.1295730000000002
1453,1.516254,1.457372
1454,1.0732149999999998,1.042804
1455,2.231751,2.208364
1456,1.3589559999999998,1.327886
1457,6.255485,6.253053
1458,2.266626,2.2237240000000003
1459,2.285094,2.274503
1460,2.807386,2.777505
1461,1.3175139999999999,1.2386110000000001
1462,1.3912910000000003,1.288271
1463,1.268909,1.122857
1464,1.143443,0.95754
1465,1.11326,0.898069
1466,1.15064,0.925341
1467,1.6243230000000002,1.3688330000000002
1468,1.246938,0.988947
1469,1.236112,1.023503
1470,1.512358,1.1344879999999997
1471,6.849756,6.623324
1472,2.487114,2.138849
1473,3.823726,3.5959380000000003
1474,1.7402929999999999,1.5297349999999998
1475,1.983836,1.76869
1476,1.265401,1.172904
1477,3.707943,3.679635
1478,0.98458,0.963504
1479,0.87525,0.865937
1480,1.803954,1.8030599999999999
1481,1.395276,1.395275
1482,1.569404,1.569403
1483,2.838265,2.838261
1484,1.966502,1.966501
1485,1.0935,1.0935
1486,1.099877,1.085035
1487,0.975185,0.909847
1488,0.812139,0.711156
1489,1.189977,1.060819
1490,0.820466,0.653756
1491,0.933093,0.723999
1492,0.940966,0.729023
1493,0.9839829999999999,0.79078
1494,1.560104,1.2935709999999998
1495,1.449816,1.141353
1496,3.166547,2.9004980000000002
1497,1.416409,1.197862
1498,1.376491,1.207801
1499,1.827211,1.631596
1500,1.812779,1.718299
1501,2.346416,2.300916
1502,1.374156,1.369739
1503,1.240696,1.235675
1504,0.80903,0.80903
1505,1.281177,1.281175
1506,3.12727,3.12727
1507,2.00934,2.0093360000000002
1508,1.043565,1.043565
1509,1.455687,1.455687
1510,1.0282159999999998,1.0282159999999998
1511,0.769858,0.769858
1512,0.937757,0.937757
1513,0.813141,0.802905
1514,0.485288,0.431745
1515,0.583715,0.48476400000000003
1516,0.626204,0.513812
1517,0.811662,0.645101
1518,0.853189,0.713902
1519,1.247689,1.015557
1520,2.794106,2.67428
1521,1.7192560000000001,1.548507
1522,1.827011,1.652047
1523,3.0104140000000004,2.8654450000000002
1524,1.579302,1.497204
1525,1.9526839999999999,1.8899860000000002
1526,0.939768,0.910789
1527,0.847236,0.837581
1528,1.227815,1.2267629999999998
1529,0.883981,0.883981
1530,1.037441,1.031445
1531,1.548625,1.531406
1532,2.7393780000000003,2.730912
1533,1.182758,1.139552
1534,1.752906,1.647204
1535,1.276231,1.112281
1536,1.191316,0.974031
1537,1.2408320000000002,0.96996
1538,1.676615,1.400987
1539,1.358009,1.065404
1540,1.763856,1.477246
1541,1.7681010000000001,1.3828889999999998
1542,1.806575,1.456665
1543,2.687915,2.307147
1544,2.0841570000000003,1.8693279999999999
1545,3.147169,2.710735
1546,1.701681,1.496489
1547,2.109879,1.8235350000000001
1548,1.396262,1.236728
1549,2.298483,2.206437
1550,1.413466,1.363238
1551,1.788623,1.76769
1552,1.3206769999999999,1.319249
1553,1.303043,1.30304
1554,1.022109,1.022109
1555,1.470636,1.470635
1556,4.868810000000001,4.869327
1557,1.0879860000000001,1.080817
1558,1.130431,1.0912639999999998
1559,1.0320429999999998,0.9381269999999999
1560,0.9825170000000001,0.822239
1561,1.007567,0.806874
1562,1.097791,0.858165
1563,1.599138,1.322748
1564,1.30594,1.005192
1565,1.434461,1.1017919999999999
1566,1.569277,1.2446679999999999
1567,2.422043,1.999797
1568,1.881865,1.628347
1569,2.478569,2.044172
1570,1.796342,1.506536
1571,2.4700390000000003,2.144617
1572,1.729798,1.519055
1573,1.783048,1.619759
1574,1.2197800000000003,1.093278
1575,1.4555440000000002,1.389191
1576,0.982706,0.931735
1577,1.338844,1.329255
1578,1.1698,1.12024
1579,1.148479,1.127193
1580,1.176407,1.130819
1581,1.227704,1.171928
1582,1.673927,1.587962
1583,1.066152,0.970056
1584,0.9469249999999999,0.803542
1585,0.9136420000000001,0.742409
1586,0.946041,0.752635
1587,0.944273,0.73295
1588,1.029672,0.795424
1589,1.03828,0.818129
1590,3.643151,3.426453
1591,1.6326189999999998,1.318274
1592,1.543584,1.312002
1593,1.809034,1.637664
1594,1.25961,1.148154
1595,1.505787,1.453702
1596,2.322475,2.3265160000000003
1597,2.071148,2.07012
1598,2.372714,2.372709
1599,2.313423,2.313354
1600,0.9019429999999999,0.901987
1601,0.883981,0.883981
1602,1.461737,1.4617360000000001
1603,1.076797,1.076797
1604,1.812747,1.81208
1605,1.154089,1.1546880000000002
1606,1.0282159999999998,1.0282159999999998
1607,0.769858,0.769858
1608,0.509309,0.509309
1609,0.39613,0.39613
1610,0.359931,0.354072
1611,0.408627,0.375002
1612,0.464553,0.408187
1613,0.535465,0.466304
1614,1.0303309999999999,0.943827
1615,0.965004,0.828224
1616,0.9937999999999999,0.9332849999999999
1617,1.412373,1.368776
1618,1.346643,1.350152
1619,1.3246120000000001,1.323835
1620,2.5595100000000004,2.559509
1621,1.335018,1.335016
1622,0.862041,0.862041
1623,0.836837,0.836837
1624,0.846529,0.846529
1625,1.311563,1.311563
1626,1.055305,1.055305
1627,2.039644,2.039641
1628,1.833791,1.8331959999999998
1629,6.438315,6.438179
1630,1.417914,1.418018
1631,1.206342,1.206342
1632,0.639309,0.596325
1633,0.690511,0.59369
1634,0.737919,0.614537
1635,1.317226,1.118056
1636,0.9152809999999999,0.737583
1637,1.027396,0.803004
1638,5.580719,5.489347
1639,2.7276149999999997,2.484757
1640,1.86252,1.632718
1641,1.775067,1.624963
1642,1.226911,1.1386120000000002
1643,1.712883,1.589165
1644,1.0525280000000001,1.022863
1645,1.495173,1.4741389999999999
1646,1.27001,1.26828
1647,1.292796,1.292796
1648,1.750762,1.75076
1649,0.917792,0.917792
1650,1.4754090000000002,1.4754090000000002
1651,2.0769520000000004,2.076951
1652,1.074917,1.074917
1653,1.0935,1.0935
1654,4.988675,4.988655
1655,0.796906,0.796906
1656,0.524063,0.524063
1657,0.491319,0.453183
1658,2.245664,2.1966680000000003
1659,0.554818,0.483825
1660,0.616117,0.513411
1661,0.729986,0.599752
1662,1.205576,1.071848
1663,1.236477,0.993859
1664,1.195843,1.0623030000000002
1665,1.252306,1.098853
1666,2.122111,2.050795
1667,1.9274870000000002,1.888632
1668,1.296358,1.291582
1669,1.292311,1.29231
1670,0.820854,0.820854
1671,0.801796,0.801796
1672,0.80903,0.80903
1673,4.180525,4.180947
1674,1.120968,1.120777
1675,1.076797,1.076797
1676,1.043565,1.043565
1677,1.0615340000000002,1.0615340000000002
1678,1.9002059999999998,1.900205
1679,0.769858,0.769858
1680,0.509309,0.509309
1681,0.389983,0.389983
1682,0.338034,0.338034
1683,0.701195,0.701195
1684,0.32222199999999995,0.312611
1685,0.876171,0.846068
1686,3.591555,3.579048
1687,3.618864,3.618993
1688,1.6810340000000001,1.678108
1689,4.625395,4.62447
1690,1.3823789999999998,1.342147
1691,1.398367,1.3526120000000001
1692,1.294924,1.290964
1693,1.630693,1.631007
1694,0.948132,0.9478719999999999
1695,1.2390830000000002,1.239082
1696,0.80903,0.80903
1697,1.746821,1.746823
1698,1.022109,1.022109
1699,1.076797,1.076797
1700,1.96298,1.962979
1701,1.538747,1.5236420000000002
1702,1.457288,1.4525899999999998
1703,1.08194,0.976733
1704,0.801965,0.720952
1705,0.9634510000000001,0.781355
1706,1.2135510000000003,1.094575
1707,1.079563,0.845122
1708,0.9382659999999999,0.786905
1709,1.2321980000000001,0.977931
1710,1.067715,0.946249
1711,2.884616,2.4666550000000003
1712,1.8396890000000001,1.680894
1713,1.392595,1.2275909999999999
1714,1.138171,1.0752650000000001
1715,1.6292,1.51896
1716,0.920956,0.89723
1717,1.403271,1.387089
1718,2.1625590000000003,2.161352
1719,0.9558490000000001,0.9558490000000001
1720,1.218324,1.218324
1721,1.306176,1.306174
1722,1.022109,1.022109
1723,2.006301,2.006303
1724,2.849402,2.8493910000000002
1725,1.952125,1.952127
1726,2.007867,2.007878
1727,1.175278,1.175274
1728,0.509309,0.509309
1729,1.19347,1.1943810000000001
1730,0.437158,0.436382
1731,0.307353,0.307353
1732,0.29407,0.29407
1733,0.481852,0.418665
1734,0.407888,0.411977
1735,0.926695,0.789229
1736,1.252637,1.227462
1737,2.154914,2.0901590000000003
1738,4.125083,4.121191
1739,1.132176,1.13208
1740,2.508584,2.508598
1741,0.857053,0.857053
1742,1.235444,1.235447
1743,0.801796,0.801796
1744,0.80903,0.80903
1745,1.8162539999999998,1.816253
1746,1.022109,1.022109
1747,1.076797,1.076797
1748,1.453225,1.4532260000000001
1749,2.616131,2.6161330000000005
1750,1.0482159999999998,1.0482159999999998
1751,1.3935540000000002,1.319748
1752,0.704403,0.662404
1753,1.006328,0.804978
1754,0.705802,0.64755
1755,1.118693,0.873843
1756,0.88039,0.725885
1757,1.22841,0.9374779999999999
1758,1.416503,1.241731
1759,2.247339,1.803936
1760,5.41247,5.372856
1761,1.8090050000000002,1.577432
1762,1.2123240000000002,1.186815
1763,3.891464,3.692415
1764,3.288161,3.271715
1765,1.4022070000000002,1.329932
1766,0.829077,0.822107
1767,0.81837,0.817346
1768,0.80903,0.809052
1769,0.883981,0.883981
1770,1.022109,1.022109
1771,1.486655,1.486657
1772,2.533351,2.533353
1773,1.0615340000000002,1.0615340000000002
1774,1.0282159999999998,1.0282159999999998
1775,0.81305,0.798985
1776,0.529607,0.529247
